date,tests,cases,normal_beds,ICU_beds,deceased,recovered,temp_avg,temp_min,temp_max,day,dow
2020-02-24,18.0,,,,,,,,,-10,Monday
2020-02-25,21.0,,,,,,,,,-9,Tuesday
2020-02-26,41.0,,,,,,,,,-8,Wednesday
2020-02-27,43.0,,,,,,,,,-7,Thursday
2020-02-28,35.0,,,,,,,,,-6,Friday
2020-02-29,16.0,,,,,,,,,-5,Saturday
2020-03-01,17.0,,,,,,,,,-4,Sunday
2020-03-02,54.0,,,,,,9.89,6.49,14.09,-3,Monday
2020-03-03,48.0,,,,,,8.21,5.880000000000001,13.68,-2,Tuesday
2020-03-04,51.0,,,,,,5.42,3.12,10.13,-1,Wednesday
2020-03-05,103.0,,,,,,6.200000000000001,-2.1100000000000003,11.48,0,Thursday
2020-03-06,278.0,,,,,,5.630000000000001,3.8899999999999992,9.15,1,Friday
2020-03-07,177.0,,,,,,7.210000000000001,3.17,13.13,2,Saturday
2020-03-08,238.0,,,,,,3.99,-0.7500000000000002,11.69,3,Sunday
2020-03-09,367.0,,,,,,6.380000000000001,-1.02,12.25,4,Monday
2020-03-10,542.0,,17.0,1.0,,,7.229999999999999,1.3,13.6,5,Tuesday
2020-03-11,749.0,,17.0,1.0,0.0,,10.34,2.88,19.99,6,Wednesday
2020-03-12,1045.0,,15.0,2.0,0.0,,11.18,1.61,19.31,7,Thursday
2020-03-13,1197.0,,18.0,4.0,0.0,,8.42,5.85,12.66,8,Friday
2020-03-14,916.0,,25.0,4.0,1.0,,8.24,4.26,12.66,9,Saturday
2020-03-15,590.0,,30.0,3.0,0.0,,4.26,1.45,10.93,10,Sunday
2020-03-16,871.0,,27.0,5.0,0.0,,4.46,-3.9900000000000007,14.4,11,Monday
2020-03-17,1121.0,286.0,33.0,5.0,0.0,,9.759999999999998,-1.52,18.7,12,Tuesday
2020-03-18,1026.0,317.0,38.0,5.0,0.0,,10.46,4.2700000000000005,19.68,13,Wednesday
2020-03-19,1184.0,335.0,40.0,7.0,0.0,,10.17,1.93,20.670000000000005,14,Thursday
2020-03-20,1242.0,359.0,38.0,8.0,0.0,4.0,11.21,1.82,20.68,15,Friday
2020-03-21,872.0,391.0,43.0,8.0,0.0,5.0,8.94,4.1,17.270000000000003,16,Saturday
2020-03-22,731.0,422.0,41.0,11.0,0.0,4.0,3.72,1.7600000000000002,8.34,17,Sunday
2020-03-23,1257.0,447.0,46.0,10.0,1.0,10.0,2.3300000000000005,-1.86,6.13,18,Monday
2020-03-24,1243.0,478.0,58.0,11.0,1.0,16.0,2.57,-0.74,5.53,19,Tuesday
2020-03-25,1181.0,490.0,64.0,14.0,1.0,34.0,1.01,-0.36,3.78,20,Wednesday
2020-03-26,1075.0,501.0,65.0,16.0,1.0,48.0,3.06,0.3599999999999999,5.029999999999999,21,Thursday
2020-03-27,1384.0,507.0,80.0,22.0,2.0,44.0,7.979999999999999,3.26,14.29,22,Friday
2020-03-28,999.0,518.0,79.0,23.0,2.0,34.0,8.22,0.55,17.83,23,Saturday
2020-03-29,597.0,507.0,84.0,24.0,2.0,34.0,10.34,2.12,18.41,24,Sunday
2020-03-30,1125.0,529.0,88.0,29.0,1.0,25.0,4.220000000000001,3.02,11.36,25,Monday
2020-03-31,1288.0,556.0,82.0,28.0,1.0,8.0,3.0,-1.52,8.28,26,Tuesday
2020-04-01,1095.0,579.0,78.0,31.0,2.0,31.0,2.26,-3.77,9.64,27,Wednesday
2020-04-02,1064.0,596.0,78.0,30.0,1.0,19.0,3.95,-5.18,12.669999999999998,28,Thursday
2020-04-03,1188.0,609.0,84.0,30.0,4.0,26.0,7.960000000000001,-3.15,16.890000000000004,29,Friday
2020-04-04,655.0,592.0,77.0,32.0,2.0,31.0,9.09,1.81,16.38,30,Saturday
2020-04-05,489.0,579.0,79.0,31.0,6.0,34.0,10.17,0.9400000000000002,18.28,31,Sunday
2020-04-06,1202.0,578.0,82.0,30.0,2.0,30.0,10.76,1.16,19.91,32,Monday
2020-04-07,1214.0,566.0,77.0,32.0,6.0,44.0,9.36,-0.36,20.05,33,Tuesday
2020-04-08,1144.0,552.0,76.0,35.0,4.0,44.0,9.71,-1.36,20.71,34,Wednesday
2020-04-09,1234.0,526.0,74.0,34.0,3.0,59.0,11.489999999999998,-0.2299999999999999,23.25,35,Thursday
2020-04-10,1232.0,503.0,70.0,36.0,2.0,47.0,14.07,2.78,24.110000000000007,36,Friday
2020-04-11,572.0,473.0,59.0,35.0,5.0,44.0,14.52,4.38,23.72,37,Saturday
2020-04-12,554.0,456.0,60.0,35.0,3.0,22.0,14.9,4.35,24.62,38,Sunday
2020-04-13,541.0,416.0,62.0,33.0,2.0,47.0,15.4,6.17,23.46,39,Monday
2020-04-14,1168.0,406.0,68.0,35.0,1.0,32.0,4.91,2.16,15.77,40,Tuesday
2020-04-15,1023.0,372.0,62.0,34.0,5.0,55.0,6.93,-1.6700000000000004,15.5,41,Wednesday
2020-04-16,1193.0,368.0,69.0,30.0,0.0,35.0,12.74,-0.0299999999999999,22.45,42,Thursday
2020-04-17,1250.0,340.0,67.0,28.0,5.0,37.0,14.75,3.8,24.24,43,Friday
2020-04-18,685.0,333.0,66.0,27.0,4.0,16.0,15.73,5.1000000000000005,24.62,44,Saturday
2020-04-19,537.0,315.0,63.0,26.0,4.0,20.0,15.65,8.27,24.06,45,Sunday
2020-04-20,1174.0,289.0,61.0,26.0,3.0,35.0,11.95,9.03,16.380000000000003,46,Monday
2020-04-21,1478.0,262.0,61.0,25.0,0.0,34.0,11.02,6.880000000000001,17.36,47,Tuesday
2020-04-22,1457.0,242.0,58.0,24.0,2.0,33.0,11.6,3.05,19.0,48,Wednesday
2020-04-23,1510.0,214.0,57.0,23.0,0.0,34.0,11.39,2.24,20.390000000000004,49,Thursday
2020-04-24,1380.0,200.0,55.0,23.0,1.0,27.0,14.570000000000002,2.07,23.21,50,Friday
2020-04-25,1012.0,191.0,54.0,23.0,2.0,17.0,15.85,6.379999999999999,24.39,51,Saturday
2020-04-26,831.0,190.0,57.0,23.0,0.0,5.0,13.95,9.24,20.410000000000004,52,Sunday
2020-04-27,826.0,188.0,58.0,22.0,2.0,6.0,15.05,7.069999999999999,23.01,53,Monday
2020-04-28,1360.0,170.0,54.0,23.0,2.0,24.0,15.45,8.569999999999999,21.87,54,Tuesday
2020-04-29,1370.0,160.0,48.0,22.0,3.0,19.0,13.429999999999998,10.44,19.01,55,Wednesday
2020-04-30,1382.0,129.0,41.0,22.0,2.0,34.0,15.360000000000005,9.42,21.230000000000004,56,Thursday
2020-05-01,771.0,121.0,37.0,21.0,2.0,12.0,13.97,11.06,18.98,57,Friday
2020-05-02,535.0,108.0,39.0,21.0,1.0,11.0,12.97,9.57,20.89,58,Saturday
2020-05-03,616.0,103.0,38.0,20.0,2.0,4.0,11.87,7.19,18.69,59,Sunday
2020-05-04,1338.0,100.0,38.0,20.0,1.0,8.0,14.11,3.67,21.29,60,Monday
2020-05-05,1449.0,94.0,39.0,16.0,1.0,8.0,12.67,7.31,17.9,61,Tuesday
2020-05-06,1055.0,82.0,39.0,14.0,1.0,13.0,11.26,7.489999999999997,17.82,62,Wednesday
2020-05-07,1049.0,76.0,39.0,13.0,0.0,6.0,13.800000000000002,2.83,22.54,63,Thursday
2020-05-08,1176.0,65.0,35.0,11.0,1.0,14.0,16.51,5.670000000000001,25.380000000000003,64,Friday
2020-05-09,625.0,60.0,33.0,10.0,1.0,7.0,18.09,8.68,26.09,65,Saturday
2020-05-10,537.0,57.0,31.0,10.0,1.0,6.0,18.09,10.070000000000002,24.520000000000003,66,Sunday
2020-05-11,1182.0,52.0,32.0,10.0,0.0,6.0,16.910000000000004,12.87,21.0,67,Monday
2020-05-12,1147.0,45.0,31.0,9.0,0.0,8.0,9.09,7.590000000000001,17.369999999999997,68,Tuesday
2020-05-13,984.0,35.0,29.0,9.0,1.0,11.0,15.63,7.57,20.94,69,Wednesday
2020-05-14,1023.0,31.0,25.0,7.0,0.0,5.0,17.79,12.510000000000002,23.98,70,Thursday
2020-05-15,1151.0,26.0,22.0,7.0,0.0,5.0,13.93,11.16,19.169999999999995,71,Friday
2020-05-16,511.0,27.0,21.0,6.0,0.0,-1.0,13.24,9.87,16.85,72,Saturday
2020-05-17,479.0,27.0,21.0,5.0,1.0,0.0,16.63,10.96,21.56,73,Sunday
2020-05-18,1128.0,22.0,20.0,5.0,0.0,6.0,18.11,9.990000000000002,23.81,74,Monday
2020-05-19,981.0,20.0,19.0,5.0,0.0,2.0,15.789999999999996,13.45,19.07,75,Tuesday
2020-05-20,909.0,19.0,19.0,4.0,1.0,0.0,16.240000000000002,13.53,21.34,76,Wednesday
2020-05-21,882.0,18.0,18.0,3.0,1.0,1.0,16.56,9.38,22.82,77,Thursday
2020-05-22,677.0,14.0,17.0,4.0,0.0,3.0,17.139999999999997,8.34,23.68,78,Friday
2020-05-23,341.0,11.0,15.0,3.0,1.0,3.0,20.23,13.16,25.860000000000003,79,Saturday
2020-05-24,256.0,9.0,15.0,3.0,0.0,3.0,15.579999999999998,12.239999999999998,22.040000000000003,80,Sunday
2020-05-25,754.0,8.0,13.0,3.0,0.0,0.0,14.789999999999996,9.03,21.85,81,Monday
2020-05-26,809.0,8.0,7.0,2.0,1.0,2.0,14.61,8.84,20.04,82,Tuesday
2020-05-27,631.0,9.0,6.0,2.0,0.0,1.0,15.330000000000002,6.909999999999999,22.11,83,Wednesday
2020-05-28,706.0,8.0,5.0,2.0,0.0,1.0,14.05,6.87,21.300000000000004,84,Thursday
2020-05-29,613.0,8.0,5.0,2.0,0.0,0.0,14.330000000000002,7.359999999999999,20.45,85,Friday
2020-05-30,264.0,7.0,5.0,2.0,0.0,1.0,13.9,8.889999999999999,18.81,86,Saturday
2020-05-31,246.0,7.0,4.0,2.0,0.0,-1.0,13.23,6.11,19.14,87,Sunday
2020-06-01,659.0,8.0,4.0,1.0,1.0,1.0,17.0,10.919999999999998,23.69,88,Monday
2020-06-02,807.0,9.0,4.0,1.0,0.0,1.0,17.469999999999995,9.69,24.18,89,Tuesday
2020-06-03,828.0,9.0,5.0,0.0,0.0,0.0,18.99,11.14,26.590000000000003,90,Wednesday
2020-06-04,828.0,11.0,5.0,0.0,0.0,0.0,17.48,13.419999999999998,22.360000000000003,91,Thursday
2020-06-05,715.0,16.0,6.0,0.0,0.0,0.0,16.1,13.710000000000004,20.51,92,Friday
2020-06-06,229.0,17.0,6.0,0.0,0.0,0.0,18.53,11.85,24.81000000000001,93,Saturday
2020-06-07,211.0,16.0,5.0,0.0,0.0,1.0,19.93,12.45,26.070000000000004,94,Sunday
2020-06-08,814.0,17.0,5.0,0.0,0.0,0.0,15.38,13.75,19.62,95,Monday
2020-06-09,738.0,17.0,6.0,0.0,0.0,2.0,15.939999999999998,13.589999999999998,20.49,96,Tuesday
2020-06-10,758.0,15.0,6.0,0.0,0.0,2.0,16.009999999999998,11.93,22.03,97,Wednesday
2020-06-11,702.0,17.0,6.0,0.0,0.0,0.0,17.22,9.57,23.54,98,Thursday
2020-06-12,767.0,19.0,6.0,0.0,0.0,0.0,19.270000000000003,9.83,25.81,99,Friday
2020-06-13,291.0,22.0,6.0,0.0,0.0,0.0,21.440000000000005,12.36,28.06,100,Saturday
2020-06-14,212.0,23.0,6.0,0.0,0.0,0.0,19.79,13.69,26.12,101,Sunday
2020-06-15,567.0,24.0,6.0,1.0,0.0,2.0,17.330000000000002,15.580000000000002,19.36,102,Monday
2020-06-16,986.0,26.0,6.0,1.0,0.0,2.0,18.87,15.309999999999995,23.690000000000005,103,Tuesday
2020-06-17,952.0,34.0,6.0,1.0,0.0,0.0,19.250000000000004,15.48,24.57,104,Wednesday
2020-06-18,902.0,34.0,5.0,1.0,0.0,2.0,19.64,14.15,25.6,105,Thursday
2020-06-19,1147.0,35.0,7.0,1.0,0.0,5.0,18.74,14.7,25.12,106,Friday
2020-06-20,758.0,35.0,5.0,1.0,0.0,1.0,18.16666666666667,14.619999999999996,23.42,107,Saturday
2020-06-21,271.0,36.0,5.0,1.0,0.0,0.0,18.19,14.09,22.47,108,Sunday
2020-06-22,984.0,48.0,5.0,1.0,0.0,-1.0,22.16,15.72,28.12,109,Monday
2020-06-23,1222.0,52.0,4.0,1.0,2.0,2.0,21.89,14.260000000000002,28.32,110,Tuesday
2020-06-24,1212.0,58.0,5.0,2.0,0.0,0.0,20.32,12.6,25.92,111,Wednesday
2020-06-25,843.0,67.0,5.0,2.0,0.0,2.0,17.89,15.14,22.22,112,Thursday
2020-06-26,878.0,79.0,7.0,1.0,0.0,2.0,21.11,14.419999999999998,27.860000000000003,113,Friday
2020-06-27,625.0,85.0,8.0,0.0,0.0,3.0,23.43,14.210000000000004,30.05,114,Saturday
2020-06-28,300.0,88.0,7.0,0.0,0.0,1.0,24.57,16.11,31.24,115,Sunday
2020-06-29,1085.0,100.0,8.0,0.0,0.0,3.0,20.99,16.639999999999997,30.610000000000003,116,Monday
2020-06-30,1399.0,109.0,8.0,0.0,0.0,4.0,21.62,15.9,27.32,117,Tuesday
2020-07-01,1198.0,122.0,8.0,0.0,0.0,8.0,23.85,16.009999999999998,31.170000000000005,118,Wednesday
2020-07-02,1274.0,136.0,9.0,0.0,0.0,2.0,22.38,16.82,29.45,119,Thursday
2020-07-03,1456.0,160.0,10.0,0.0,0.0,6.0,18.91,17.18,23.15,120,Friday
2020-07-04,716.0,180.0,6.0,0.0,0.0,1.0,20.03,13.77,26.8,121,Saturday
2020-07-05,530.0,195.0,6.0,0.0,0.0,1.0,22.06,12.529999999999998,29.03,122,Sunday
2020-07-06,1325.0,205.0,11.0,0.0,0.0,13.0,22.46,15.05,30.899999999999995,123,Monday
2020-07-07,1607.0,223.0,12.0,0.0,0.0,6.0,17.520000000000003,12.920000000000002,23.57,124,Tuesday
2020-07-08,1271.0,230.0,14.0,0.0,0.0,6.0,19.6,10.09,26.07,125,Wednesday
2020-07-09,1390.0,236.0,15.0,0.0,0.0,11.0,21.62,12.67,28.75,126,Thursday
2020-07-10,1159.0,256.0,16.0,0.0,0.0,14.0,23.66,13.78,31.160000000000004,127,Friday
2020-07-11,560.0,262.0,16.0,0.0,0.0,9.0,19.630000000000003,15.05,27.7,128,Saturday
2020-07-12,440.0,266.0,15.0,1.0,0.0,4.0,17.869999999999997,14.449999999999998,23.55,129,Sunday
2020-07-13,1218.0,261.0,16.0,1.0,0.0,15.0,17.45,9.45,24.09,130,Monday
2020-07-14,1112.0,267.0,16.0,1.0,0.0,13.0,18.24,9.56,24.59,131,Tuesday
2020-07-15,1032.0,265.0,14.0,2.0,0.0,21.0,19.32,10.62,26.44,132,Wednesday
2020-07-16,1012.0,268.0,17.0,1.0,0.0,16.0,19.63,14.53,25.47,133,Thursday
2020-07-17,1027.0,262.0,18.0,1.0,0.0,30.0,16.970000000000002,14.54,22.32,134,Friday
2020-07-18,480.0,247.0,17.0,2.0,0.0,20.0,16.53,11.43,21.960000000000004,135,Saturday
2020-07-19,371.0,238.0,16.0,3.0,1.0,15.0,19.3,10.97,25.19,136,Sunday
2020-07-20,914.0,239.0,16.0,3.0,1.0,22.0,22.19,14.64,29.17,137,Monday
2020-07-21,1150.0,244.0,19.0,3.0,1.0,23.0,23.42,15.06,31.01,138,Tuesday
2020-07-22,935.0,258.0,20.0,2.0,1.0,13.0,21.96,17.259999999999998,29.41,139,Wednesday
2020-07-23,848.0,260.0,22.0,2.0,0.0,17.0,22.24,16.270000000000003,29.360000000000003,140,Thursday
2020-07-24,918.0,240.0,21.0,2.0,0.0,33.0,19.58,17.2,24.95,141,Friday
2020-07-25,565.0,241.0,15.0,4.0,1.0,15.0,19.590000000000003,16.380000000000003,26.3,142,Saturday
2020-07-26,335.0,238.0,17.0,4.0,0.0,8.0,21.16,14.029999999999998,28.48999999999999,143,Sunday
2020-07-27,874.0,242.0,17.0,3.0,0.0,9.0,23.35,15.660000000000002,29.57,144,Monday
2020-07-28,919.0,237.0,14.0,3.0,1.0,19.0,25.21,16.28,32.53,145,Tuesday
2020-07-29,879.0,242.0,17.0,4.0,0.0,18.0,24.87,18.54,31.2,146,Wednesday
2020-07-30,917.0,240.0,17.0,5.0,1.0,18.0,25.02,19.05,31.24,147,Thursday
2020-07-31,892.0,231.0,19.0,5.0,1.0,24.0,25.28,19.36,32.65,148,Friday
2020-08-01,374.0,234.0,17.0,5.0,0.0,5.0,25.630000000000003,19.54,32.25,149,Saturday
2020-08-02,272.0,228.0,20.0,2.0,1.0,5.0,21.93,19.020000000000003,27.309999999999995,150,Sunday
2020-08-03,890.0,213.0,19.0,1.0,2.0,23.0,19.91,17.619999999999997,24.84,151,Monday
2020-08-04,974.0,202.0,20.0,2.0,1.0,28.0,19.11,15.98,25.29,152,Tuesday
2020-08-05,771.0,190.0,19.0,3.0,1.0,26.0,17.57,14.62,21.01,153,Wednesday
2020-08-06,753.0,181.0,21.0,3.0,1.0,19.0,20.99,16.56,26.55,154,Thursday
2020-08-07,829.0,181.0,20.0,4.0,0.0,13.0,22.92,16.25,30.58,155,Friday
2020-08-08,304.0,167.0,19.0,3.0,1.0,15.0,23.91,15.939999999999998,31.55,156,Saturday
2020-08-09,322.0,168.0,21.0,3.0,1.0,4.0,23.86,16.4,31.89,157,Sunday
2020-08-10,1058.0,171.0,21.0,3.0,1.0,13.0,24.01,17.25,31.5,158,Monday
2020-08-11,1118.0,188.0,21.0,2.0,1.0,14.0,22.160000000000004,17.669999999999998,29.76,159,Tuesday
2020-08-12,856.0,193.0,21.0,2.0,0.0,24.0,23.06,17.02,29.950000000000006,160,Wednesday
2020-08-13,937.0,213.0,16.0,3.0,0.0,17.0,23.74,17.619999999999997,30.820000000000004,161,Thursday
2020-08-14,1034.0,230.0,15.0,3.0,0.0,15.0,21.419999999999995,17.65,29.12,162,Friday
2020-08-15,382.0,236.0,13.0,3.0,0.0,9.0,21.46,17.03,27.77,163,Saturday
2020-08-16,393.0,248.0,14.0,3.0,0.0,1.0,22.33,17.21,28.4,164,Sunday
2020-08-17,1143.0,266.0,16.0,3.0,0.0,9.0,21.97,17.770000000000003,30.1,165,Monday
2020-08-18,1092.0,285.0,13.0,3.0,0.0,18.0,19.22,16.009999999999998,24.59,166,Tuesday
2020-08-19,1168.0,313.0,14.0,3.0,0.0,15.0,20.06,14.85,27.7,167,Wednesday
2020-08-20,1096.0,341.0,15.0,2.0,0.0,9.0,21.89,13.64,29.4,168,Thursday
2020-08-21,1203.0,370.0,18.0,0.0,1.0,13.0,23.73,16.29,31.100000000000005,169,Friday
2020-08-22,760.0,402.0,18.0,0.0,1.0,2.0,24.49,17.610000000000003,31.75,170,Saturday
2020-08-23,543.0,410.0,17.0,0.0,0.0,4.0,21.84,19.280000000000005,25.98,171,Sunday
2020-08-24,1370.0,414.0,17.0,0.0,2.0,17.0,19.71,16.779999999999998,24.340000000000003,172,Monday
2020-08-25,1439.0,419.0,17.0,0.0,0.0,31.0,19.72,15.060000000000002,26.6,173,Tuesday
2020-08-26,1299.0,423.0,20.0,0.0,0.0,29.0,20.610000000000003,12.84,28.590000000000003,174,Wednesday
2020-08-27,1338.0,428.0,22.0,1.0,0.0,37.0,21.26,14.59,28.22,175,Thursday
2020-08-28,1328.0,433.0,21.0,1.0,0.0,32.0,22.57,14.919999999999998,29.140000000000004,176,Friday
2020-08-29,769.0,449.0,21.0,2.0,0.0,15.0,24.55,18.32,31.43,177,Saturday
2020-08-30,588.0,454.0,21.0,3.0,0.0,13.0,20.93,17.099999999999998,27.95,178,Sunday
2020-08-31,1415.0,468.0,22.0,3.0,0.0,27.0,15.829999999999998,14.0,20.33,179,Monday
2020-09-01,1608.0,486.0,22.0,3.0,0.0,36.0,15.919999999999998,12.810000000000002,22.71,180,Tuesday
2020-09-02,1653.0,496.0,22.0,4.0,1.0,43.0,15.46,10.2,22.46,181,Wednesday
2020-09-03,1733.0,505.0,22.0,4.0,0.0,38.0,16.06,11.18,23.41,182,Thursday
2020-09-04,1708.0,505.0,21.0,3.0,0.0,42.0,17.759999999999998,9.62,26.26,183,Friday
2020-09-05,1212.0,514.0,19.0,3.0,1.0,34.0,19.32,11.43,28.0,184,Saturday
2020-09-06,706.0,525.0,20.0,3.0,0.0,14.0,20.21,13.169999999999998,26.64,185,Sunday
2020-09-07,1581.0,547.0,22.0,4.0,0.0,21.0,18.21,15.64,23.07,186,Monday
2020-09-08,2560.0,590.0,24.0,4.0,0.0,36.0,17.160000000000004,12.44,24.66,187,Tuesday
2020-09-09,2489.0,635.0,23.0,4.0,0.0,33.0,17.570000000000004,10.02,25.879999999999995,188,Wednesday
2020-09-10,2758.0,701.0,21.0,5.0,0.0,42.0,19.69,12.37,27.1,189,Thursday
2020-09-11,3191.0,769.0,21.0,6.0,0.0,37.0,19.02,13.59,26.520000000000003,190,Friday
2020-09-12,1793.0,837.0,25.0,6.0,0.0,31.0,19.51,12.63,28.290000000000003,191,Saturday
2020-09-13,1110.0,866.0,31.0,7.0,0.0,18.0,20.26,12.97,28.88000000000001,192,Sunday
2020-09-14,2247.0,908.0,33.0,9.0,0.0,41.0,19.85,13.68,28.46,193,Monday
2020-09-15,3123.0,976.0,40.0,10.0,0.0,55.0,19.91,12.96,28.76,194,Tuesday
2020-09-16,3070.0,1027.0,50.0,11.0,0.0,52.0,19.78,14.189999999999998,27.6,195,Wednesday
2020-09-17,3557.0,1117.0,51.0,11.0,1.0,43.0,20.05,13.929999999999998,26.57,196,Thursday
2020-09-18,3070.0,1187.0,56.0,11.0,4.0,42.0,16.270000000000003,13.489999999999998,21.94,197,Friday
2020-09-19,2288.0,1255.0,57.0,10.0,1.0,42.0,14.04,9.31,22.23,198,Saturday
2020-09-20,984.0,1280.0,53.0,13.0,1.0,25.0,14.76,7.159999999999999,23.51,199,Sunday
2020-09-21,2335.0,1325.0,55.0,15.0,0.0,43.0,16.790000000000003,9.84,24.37,200,Monday
2020-09-22,2616.0,1382.0,58.0,13.0,0.0,78.0,17.43,12.79,24.24,201,Tuesday
2020-09-23,2848.0,1425.0,55.0,10.0,1.0,76.0,17.169999999999998,14.060000000000002,23.27,202,Wednesday
2020-09-24,3645.0,1510.0,50.0,13.0,2.0,108.0,18.660000000000004,12.720000000000002,24.7,203,Thursday
2020-09-25,2775.0,1589.0,45.0,15.0,0.0,104.0,15.53,13.47,20.8,204,Friday
2020-09-26,1917.0,1648.0,55.0,17.0,1.0,98.0,9.73,7.409999999999999,15.37,205,Saturday
2020-09-27,909.0,1640.0,63.0,17.0,1.0,45.0,11.06,4.97,15.710000000000004,206,Sunday
2020-09-28,2382.0,1656.0,63.0,16.0,2.0,83.0,10.97,9.4,14.28,207,Monday
2020-09-29,3391.0,1735.0,68.0,16.0,0.0,122.0,11.720000000000002,8.05,19.06,208,Tuesday
